-5.792164196 10.714813824 -25.934777160 0.120835380 0.945193573 0.300242981 -0.043151740
-0.777527665 8.430664062 -28.672846774 0.876453346 -0.255277482 -0.003529814 0.408228465
1.945788524 18.680555358 -35.994646988 -0.851816508 0.189043355 0.436793040 -0.218822044
6.452211520 14.272743039 -34.077953847 -0.489047792 -0.233377564 -0.543420598 -0.641140565
5.454953395 14.027698990 -32.854025187 -0.745621481 0.368072347 -0.308675935 -0.461833868
2.997235147 7.193944558 -24.290180157 -0.335099589 -0.066383811 -0.835022311 0.431322612
-2.448179628 11.589871236 -20.789011542 0.062529161 0.882231866 0.465328249 0.035023704
-0.192933890 14.148204952 -30.826343220 -0.679440656 -0.554402127 0.431743796 0.211177582
-3.568846745 13.440881399 -29.029401592 -0.542101946 -0.213561481 0.791724630 0.183545862
-6.171167102 16.266168578 -34.490977450 0.003334131 0.779068481 -0.455644467 -0.430615031
3.184897703 23.263633438 -27.322493626 0.377836466 0.465156350 -0.796402525 -0.081315391
5.578817483 14.808252461 -32.844121954 -0.514350579 -0.030580995 -0.355049084 0.780031046
3.149794355 14.828011764 -28.312764712 -0.396015943 0.302615712 -0.811569496 -0.304877117
2.648166848 17.782640065 -20.828780754 -0.056086777 -0.445542570 0.854598259 -0.260783259
-4.899063184 23.090795530 -26.217095565 -0.210316526 -0.858799915 0.024186207 0.466524053
-7.848741460 12.880594985 -27.941521143 0.043785469 -0.451184335 -0.325906220 -0.829638876
-4.370859611 14.330005743 -22.035273749 -0.250164825 -0.704332267 0.453966021 0.485024195
-5.385060945 8.800052015 -24.400263741 -0.737311432 0.334730273 -0.092447730 -0.579466059
-2.812482686 15.217284738 -37.500153056 -0.215089535 0.362180406 0.870203199 0.255554765
-5.325078508 11.580100777 -31.740894289 0.115542679 -0.679115435 -0.282364508 0.667624445
-5.056139439 8.360719311 -27.466219892 -0.446098875 -0.036062751 -0.191644045 0.873480298
3.932914833 16.922551697 -23.469757195 0.280974355 -0.291299934 -0.521500104 -0.751156044
5.095052474 11.370180213 -21.677452011 -0.621396698 -0.295989954 -0.489669501 0.535238144
-7.642950838 13.051376545 -28.218027561 0.084575616 -0.918367935 0.241608370 -0.301782532
-2.544317572 22.380990434 -23.187264741 0.548313646 -0.025376072 -0.381464928 0.743769258
2.522814106 11.742384745 -25.554734048 0.727635135 0.477692905 -0.009488923 0.492205809
-3.339651184 14.967150439 -30.206594696 -0.023596804 0.231646746 -0.631125452 0.739907859
0.806323934 6.910627942 -34.382696403 0.410935590 0.001825557 -0.626061229 -0.662703512
5.471479646 16.686915998 -26.901269055 0.460021150 0.483626938 -0.712375708 0.216809540
0.275904781 16.580760974 -29.383310625 -0.119820640 0.229607369 -0.695130318 -0.670609656
-5.266507427 16.455286068 -34.271318579 0.883273794 0.259585626 -0.055893329 0.386417706
3.472608914 15.993575651 -21.377733799 -0.043072381 0.014571295 0.175508689 -0.983427246
-4.582533166 20.571765845 -29.557040111 -0.641250976 0.036966352 0.047690280 -0.764955105
1.226603196 13.753183070 -38.381341093 -0.896597257 -0.317095269 0.258009853 0.170278783
1.505160195 16.259373372 -27.207894124 -0.385689425 0.270357736 0.783883291 -0.404570572
-3.066763904 16.056915521 -35.413782964 0.663717290 -0.258157811 -0.160565904 0.683412389
-4.280344736 14.151263997 -33.572339810 0.582252157 0.237709202 -0.571227121 -0.527424248
-0.036298183 8.186481051 -27.468812854 0.517935614 -0.738301545 0.044318743 -0.429755021
8.061491120 12.430113198 -33.365603248 -0.806088118 -0.264071060 -0.501002391 -0.171712045
-8.396437452 18.486542461 -33.317069931 0.347371404 -0.307885287 0.352257106 0.812683634
1.851723753 18.691346382 -31.686955445 0.614272754 -0.359894859 -0.293210185 -0.638100667
6.966051614 10.080300239 -29.426633199 0.502362361 0.753545003 -0.331160662 -0.264829385
-2.584235986 8.519903392 -34.445543205 0.220894028 -0.020260726 0.586215576 0.779196144
-3.800870056 9.568745132 -30.312620076 -0.518508973 0.155948519 0.785500726 -0.299695035
3.916117895 20.758032666 -32.862992469 0.602052389 0.059268940 -0.510854703 0.610776216
-2.997086251 13.858530239 -30.026934276 -0.441079786 -0.156458326 0.882963344 0.036676258
-3.507574044 8.986568218 -33.283131353 0.927330428 0.337998105 0.007523578 -0.160495961
9.534723945 14.621201532 -26.867112861 -0.678914776 -0.312720244 -0.095721790 0.657356916
