-8.603220254 25.197429115 -2.115362231 -0.707240525 0.483597700 0.138559791 -0.496734625
-8.666105723 25.142622430 -2.211323740 0.177524197 -0.491847238 0.827931945 -0.202731715
-8.913996815 22.284235324 -13.778721426 0.425586056 0.122460555 0.857454903 -0.262013380
-5.993559639 25.348805911 -2.238586519 0.108845855 -0.088823097 0.128010011 0.981772109
-12.322643528 32.235313664 -9.760843022 0.034912891 -0.847972989 0.183716718 0.495954703
-18.207246439 31.444105368 0.659310509 0.283318414 0.100327684 -0.278844645 0.912091386
-20.672879772 22.520231251 -1.001250063 0.374466589 0.305827463 -0.457611576 -0.746214434
-5.452224471 29.036258839 -4.079361220 0.441398766 0.488702362 -0.676641786 -0.329382792
-8.627371597 27.327031129 -2.268686000 -0.738047850 0.533537738 -0.251142497 0.327948624
-17.636648673 29.440749629 -12.657597096 0.975207715 0.125907992 0.149866914 0.103232741
-14.454407500 19.105266009 -12.638395318 0.711940856 -0.020964228 -0.701893162 -0.006834271
-11.536536368 24.828250873 -9.728041071 0.515095697 0.408511009 -0.583833102 -0.476375993
-11.788523276 27.597597043 -6.182125206 0.631183943 -0.002353455 0.775488891 0.014773988
-7.115481128 31.061715374 -1.793020420 0.697233608 0.707952556 0.102611528 -0.046253092
-15.151820611 21.736582031 -0.224834018 0.771886057 -0.580202687 -0.171732924 0.195101409
-17.534052026 31.868310781 -11.973392423 0.684318308 -0.602491117 0.400648836 -0.090517497
-11.160612350 32.957070430 -13.350184113 -0.498157003 -0.079859663 0.627046473 0.593527384
-14.356094717 30.493090723 -13.081263122 -0.671466877 0.698286996 0.161187957 0.188536330
-16.089629501 24.862743961 -4.652814738 -0.013803123 -0.470802884 0.882120419 -0.004205301
-17.972727569 24.820649284 -3.180068415 -0.713547343 0.053658516 0.571699574 -0.401410700
-15.706034693 21.488607081 -11.442576035 0.486317342 -0.273054961 0.683651494 0.470698486
-13.188585761 23.046206532 -11.965043994 0.173079424 0.927200073 0.319113471 -0.092250364
-17.552492061 19.644964815 -10.421279133 -0.751500446 -0.128530430 -0.632351173 -0.137328083
-22.881002765 25.855693590 -8.369379121 -0.104848006 0.103089762 0.223291280 0.963597634
