-20.473883252 -19.687382943 -13.446773331 0.646129358 -0.640652359 0.379384694 -0.167775630
-22.941684083 -15.575875631 -22.073482257 0.381676953 -0.796136357 -0.165864714 0.439293183
-19.526931135 -10.356451639 -12.252268433 0.337531628 -0.935222595 0.079905912 -0.071036211
-24.432277442 -24.981430005 -19.200374628 0.993290732 -0.097474809 -0.023617879 -0.057570638
-19.912386902 -13.962695635 -20.948766294 -0.145885309 -0.906473846 0.301099731 -0.257607442
-30.875356389 -12.621092948 -8.850687522 0.760538799 0.411327853 0.000690513 -0.502383973
-30.262345529 -11.576763921 -11.253475057 -0.714591142 0.560819830 0.181338245 -0.376771893
-29.616479035 -15.957698833 -5.714580370 -0.035476224 0.977473826 0.177994736 0.107722936
-26.951867066 -13.720538524 -14.170849237 0.726029069 -0.268609968 -0.589317191 0.231161685
-23.775993964 -24.435526998 -14.251981220 -0.618811126 -0.164068404 0.701819665 0.312415600
-25.401066145 -15.151648209 -18.654280287 0.071089572 0.565680783 -0.801605375 0.179945402
-21.532671641 -13.564680704 -8.792784518 -0.295161333 -0.149405102 0.794281793 -0.509582512
-26.037229121 -14.836018187 -7.128077648 -0.563600230 -0.418177743 -0.168667994 0.692122289
-33.599571929 -18.917157811 -15.099019055 0.028502764 0.650835690 -0.657284825 0.378915764
-32.329016187 -13.108271729 -17.494942470 0.020664262 0.150025600 -0.310340049 -0.938485142
-32.044143486 -14.901074567 -14.732265826 0.674012982 -0.309024611 0.017101993 -0.670759131
-29.122890810 -9.224209110 -16.281708238 -0.765924960 -0.590097868 -0.124121550 -0.223018613
-29.043404575 -17.886737091 -15.269740820 -0.605730981 0.404303710 0.519054758 -0.447449043
-19.053533181 -19.489925393 -11.086723532 -0.079723434 -0.107566819 -0.296214799 0.945690407
-25.033559433 -21.668612819 -21.752783008 0.242160347 -0.869178011 -0.384704506 0.194654553
-18.847563589 -19.284069179 -11.532857420 0.546105619 0.369537806 0.602488866 0.449686145
-21.611551163 -14.692684422 -13.390501145 -0.839844234 -0.391802095 -0.116450634 -0.357200266
-19.996077516 -17.281440891 -8.745812906 0.103210277 0.750216836 -0.150376511 -0.635538545
-26.165933525 -21.454939830 -12.233337123 0.266388246 0.734588022 -0.329865585 -0.529722980
-20.292925527 -14.819758379 -15.645240970 -0.112098630 0.512195422 0.085113342 0.847257615
-23.601616764 -20.554784422 -18.852528778 -0.170464952 0.187437610 0.692168302 0.675804620
-26.384169329 -22.684778622 -7.576975227 0.284384909 0.940305887 0.141802203 -0.121828554
-31.150828546 -14.754614400 -6.908945772 0.040628840 0.772192539 -0.628576436 0.083424477
-25.848452092 -19.880832528 -14.340302157 0.046008591 -0.238776004 0.886160061 0.394448446
-19.785607538 -12.685343991 -7.836513329 0.625336044 0.592357877 0.501970724 0.078053632
-28.257149262 -8.283986172 -11.769886071 0.227090739 0.288316582 0.746751317 -0.554676315
-33.174859144 -18.019724237 -14.884568748 -0.635422967 -0.319095858 -0.640269892 0.290637149
-32.030669466 -22.471745939 -17.507403687 -0.740070133 -0.596803254 0.043883124 0.306914233
-30.457739428 -19.489906663 -16.659584065 -0.030944759 -0.541330039 0.574506613 0.613144651
-18.798939728 -22.961774438 -11.832642362 -0.093038808 -0.356179797 0.865926619 -0.338601275
-30.110613384 -16.263341007 -17.265368723 -0.559240231 0.679632651 0.130284426 -0.456481973
-25.662922148 -19.738660490 -12.385050405 -0.446305110 -0.371914141 0.812244826 0.052440081
-23.021656673 -19.237386474 -17.110610053 -0.339389836 -0.318786929 -0.576521445 -0.671425689
-21.467493812 -15.966361902 -7.675327630 0.105510975 0.035067595 0.420562837 0.900424676
-23.532549823 -20.232778285 -8.917982911 -0.511642285 -0.030141929 0.683579560 -0.519646631
-29.039553072 -21.960719490 -10.611050462 -0.394354796 0.686175319 -0.546669930 -0.273495362
-26.425210475 -22.092152781 -15.681420544 -0.264984688 0.727619414 -0.276029240 -0.569351352
-25.216990563 -21.859999479 -7.799956407 0.662174520 0.292953862 0.561706617 -0.400235700
