-15.742009336 26.787961146 -26.875914482 0.477499303 0.302271467 0.823744780 0.045507280
-15.755746499 34.530081192 -23.974791940 -0.105243384 -0.801469693 -0.404377105 -0.427842633
-12.972098432 22.470904665 -22.063901153 0.038512109 0.138254396 0.716365498 -0.682805252
-10.534036549 31.021125798 -18.509163618 0.577907424 0.710998964 0.206059095 -0.343574056
-14.684502662 32.662728279 -28.327005213 0.237919959 -0.603547663 -0.344453830 -0.678583724
-6.181467002 26.164074928 -28.093453595 -0.428828425 -0.760599173 0.100050814 -0.477058608
-15.503873339 33.939155119 -20.945375846 -0.204358123 -0.539007708 0.678037012 -0.456041948
-8.646060092 23.355673735 -17.116636745 -0.218515277 0.786023984 0.168055539 -0.553330557
-12.325774417 24.299243392 -19.151186926 -0.541021862 0.510222354 0.666334859 -0.054464214
-11.936590681 24.302432358 -16.571333622 -0.727188123 -0.570563883 0.030367138 0.380436757
-21.018243657 24.669428810 -23.298247901 0.613681632 -0.222114575 0.454062174 0.606537313
-14.692748152 31.607462219 -16.900329328 -0.504412377 0.000088847 -0.808927907 0.301999649
-7.696262854 24.667965698 -29.153762663 0.122119999 0.439470566 0.818083234 0.350274391
-9.996280367 27.445648839 -22.679911573 0.618454671 -0.443848754 -0.567895685 0.313060049
-16.899562502 19.192480298 -25.959829681 -0.420483450 0.005291890 0.540990628 -0.728350743
-17.695313634 18.928589255 -23.317234499 0.997026783 -0.029839564 -0.059011374 0.039558224
-14.052960857 16.503551095 -22.264776801 -0.652730418 0.490384246 0.526485343 0.237232958
-9.607246969 27.146584933 -30.820595148 0.368042809 -0.928326723 -0.043237611 -0.029740475
-20.449411122 18.458478354 -25.696308480 -0.276168118 0.557941830 0.766639132 -0.157151283
-19.080506064 24.702194513 -30.054387998 0.419675843 -0.679653521 0.305767482 -0.518121149
-18.405519117 30.585698402 -29.738434951 -0.273287655 0.185190701 -0.542917779 0.772177795
-13.489754172 33.457195141 -27.789261362 -0.404964561 -0.555805592 0.054228138 -0.723977319
-19.152565738 30.775396052 -24.754455053 -0.056301691 0.595305552 -0.617563298 -0.510937367
-9.799762571 21.572387584 -20.822845685 0.775618784 -0.085698922 -0.529764665 -0.332295946
-21.699532944 21.007222015 -28.869369280 -0.357244468 0.457298620 -0.367730491 0.726655798
-15.354851531 21.613533367 -15.567201951 -0.542475434 0.193149602 -0.817561579 0.002588239
-18.509884033 23.485928128 -22.304591546 -0.126211853 -0.072088278 -0.116135201 0.982540820
-13.894613310 18.469903970 -20.650751712 -0.248453396 0.762953683 -0.495625427 0.332457552
-16.431503269 28.942142777 -28.918232464 0.202239722 -0.065745283 -0.325625848 0.921273282
-21.093953050 29.446572709 -22.667628187 -0.735817123 0.513573902 -0.435461111 0.072032149
-11.601519011 21.842433615 -24.106381772 0.478421046 -0.842721243 0.069354535 -0.236905377
-20.282691802 18.670979844 -18.634289092 0.211210093 0.540491306 0.074942374 -0.810951962
-12.911546614 24.449573287 -29.926908967 -0.680206779 -0.315718754 0.658958457 -0.058430797
-10.542602068 20.387932754 -26.012575415 0.242917924 -0.958140301 0.136642227 -0.065474792
-19.339436808 20.555789193 -19.696155575 -0.493072640 -0.457453285 -0.495438062 0.549688085
-12.945461168 16.915564727 -27.454849037 -0.083012669 0.915869993 0.088186207 -0.382771793
-8.344864789 24.389715652 -31.194489001 -0.186170982 -0.369578278 0.861936193 0.292947540
-20.094982820 17.083123925 -25.735741549 0.083275803 0.446145807 0.165858369 0.875505603
-14.938084331 22.416347740 -33.015413077 0.028849031 -0.736778235 0.331310753 0.588692408
-18.399758343 20.945846303 -16.263396785 -0.712850611 0.473307579 0.278218983 0.436369269
-15.822601863 31.930948449 -27.232885055 0.754404213 0.599195389 0.205982024 0.171495118
-23.690180043 21.170379123 -22.103794888 -0.690469322 -0.506234507 -0.303892576 -0.417885201
