-27.648691532 -0.943347555 -23.288486424 -0.492585198 -0.582631711 0.096571503 0.639197980
-16.198312753 -9.934623207 -21.685972868 0.173861173 -0.844340730 0.040278262 -0.505211526
-20.901805757 -3.934988481 -26.338237730 0.223984851 0.290133753 -0.723004296 -0.585591991
-24.385454778 -4.376878893 -22.522238533 -0.059860356 0.271786757 -0.916561247 0.287165767
-21.063392945 -1.744492540 -21.053254108 -0.356377661 -0.675296436 0.207326428 -0.611543488
-17.030491294 -6.501713705 -20.731892300 0.611666491 -0.458155463 -0.467726241 -0.444060626
-24.695873985 -3.456590107 -27.736458449 -0.446009019 0.760121101 -0.352450802 -0.314754347
-23.656898306 -8.457029246 -32.959325288 0.589624812 -0.490960987 0.420824270 -0.483949197
-29.542531906 -6.512588690 -27.051464732 -0.559743405 -0.221182586 0.740036135 -0.300186781
-18.360087068 3.450315585 -25.865061729 0.539935444 0.151721385 0.616211996 -0.552931383
-25.283940237 -0.827140417 -32.097919449 -0.303986179 0.699093805 0.086321291 -0.641411638
-18.691429699 -3.316711669 -18.444368766 -0.816885480 0.026716275 0.463757255 -0.341926251
-24.858380274 -2.179034588 -20.422498133 0.031634223 0.711766306 -0.492974281 0.499363956
-20.331670770 -10.296256053 -32.668679106 0.677451318 0.449082891 -0.172127550 -0.556557612
-26.018819894 -8.073547541 -18.730934857 -0.102326573 0.447952869 0.796442225 -0.393125020
-27.726496490 -10.533148813 -19.350187390 0.799326124 0.551092496 -0.197818971 -0.135064664
-18.208896510 -9.940400946 -19.262979861 -0.459235912 0.071643072 -0.340305882 0.817411497
-27.105129788 0.519319684 -21.550833022 -0.357730785 0.085693764 0.819270706 0.439864496
-12.353405919 -1.488992983 -24.367301751 -0.681877767 -0.042732673 0.103417084 -0.722856511
-25.901397998 -4.193326850 -22.124026916 -0.302625140 -0.862806333 0.303165070 -0.268466379
-24.224969450 -3.614792475 -19.572991642 0.620815839 -0.591058120 -0.223470310 0.464003246
-17.212565276 -9.840270857 -16.926168377 0.179549104 -0.169313046 0.620486064 0.744373734
-19.343375928 -15.647275691 -26.053626436 -0.895455851 0.167170576 0.117455766 -0.395495842
-21.607540832 2.734075210 -29.394084444 -0.528795684 0.067391068 -0.646346665 -0.545957468
-18.426173659 -0.601629729 -29.176036769 0.718688957 0.666405128 0.072804076 -0.184634652
-17.645340167 -10.170650280 -20.250169222 -0.327961973 -0.761280808 0.523253864 -0.197731813
-15.357103722 -7.730551835 -17.832380262 -0.024056989 0.317904462 -0.943269950 0.092735192
-16.611592292 0.927975546 -28.444328445 0.143474223 0.211499978 -0.380622938 0.888712038
-17.147618234 -1.090419017 -22.352233810 -0.399745238 0.004452162 -0.848261612 0.347327166
-28.431252801 -4.738850179 -21.602003629 0.964718911 0.236412851 -0.094153063 0.067539519
-17.376802623 0.735391986 -29.496347205 0.108547443 -0.851244416 -0.040564998 -0.511815277
-20.407081272 -4.663047417 -18.053226210 -0.565514281 -0.416639702 0.326291900 -0.632565058
-25.745378494 -13.190616019 -29.012436179 -0.226997332 0.036251739 0.868361490 0.439438671
-18.203010462 -5.156310560 -24.626075586 0.380000737 -0.839920965 -0.168051287 0.349128884
-25.977785136 -11.033402755 -22.408755143 0.305431199 0.559873608 0.001900485 0.770227054
-18.284595379 -5.823328451 -15.838092654 -0.494470469 0.812575788 0.263202007 -0.161072180
-26.305025089 1.408711177 -27.881039886 0.481979270 -0.451158756 0.281760060 0.696249257
-28.885633491 -5.728260122 -21.347846683 0.455632305 -0.002703652 -0.384801337 -0.802695349
-26.112177369 -5.741093893 -32.570671120 0.076611494 -0.031781120 0.995431476 -0.047294995
